what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683089672
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683092052
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683092371
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683097013
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1321683105541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321683107658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683108232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683121161
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildProject",1321683124390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683124850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683125434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683131163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683132957
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321683143328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321683143573
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321683143749
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321683144065
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321683146208
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321683146382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321683147254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321683147741
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683148945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321683155416
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683156922
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildProject",1321683165535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683165997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683166836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683182777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683186300
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683191353
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683191602
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683191813
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683193241
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683193454
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683193628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683194967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683198662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683204965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683206815
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321683221925
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321683222313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321683223132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321683223451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321683223624
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683224046
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321683224394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321683225351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321683227474
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildProject",1321683230174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683230593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683231057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321683267944
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildProject",1321683270251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683270669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683271196
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683274305
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683274390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683278944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683279948
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683296880
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683325754
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683332490
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683335271
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683338416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683343606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683370585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321683371473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321683374328
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683376440
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683379381
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683384265
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683386304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683408216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683468614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683473351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683474650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683479152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683481364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683488682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683491633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683495062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683496573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321683503729
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildProject",1321683506024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683506423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683506996
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321683511900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683517092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683552361
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1321683555770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683558230
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1321683560584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683560624
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683564092
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201106081058,"org.eclipse.cdt.debug.core",1321683566273
started,bundle,org.eclipse.cdt.debug.ui,7.1.0.201106081058,"org.eclipse.cdt.debug.ui",1321683566369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683566445
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201106081058,"org.eclipse.cdt.debug.mi.ui",1321683566604
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.0.201106081058,"org.eclipse.cdt.debug.mi.core",1321683566657
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1321683566669
started,bundle,org.eclipse.cdt.launch,7.0.0.201106081058,"org.eclipse.cdt.launch",1321683566698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683566716
started,bundle,org.eclipse.cdt.dsf,2.2.0.201106081058,"org.eclipse.cdt.dsf",1321683568107
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.0.201106081058,"org.eclipse.cdt.dsf.gdb",1321683568109
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.gdb.ui",1321683568110
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321683568639
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683576299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321683582972
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildProject",1321683585697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683586233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683586769
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1321683589531
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321683595835
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1321683601283
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683610418
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1321683610616
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1321683613474
started,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.ui",1321683614283
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1321683614563
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1321683614653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683617248
error,log,,,"Referenced part does not exist yet: org.eclipse.jdt.ui.PackageExplorer.",1321683618747
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1321683619414
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.VariableView",1321683619574
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1321683619641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321683619726
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.BreakpointView",1321683620157
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.MemoryView",1321683620293
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.RegisterView",1321683620370
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.ModuleView",1321683620417
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1321683628461
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1321683628470
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Terminate",1321683637187
closed,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.MemoryView",1321683637254
closed,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.RegisterView",1321683637265
closed,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.ModuleView",1321683637270
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683658631
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1321683662137
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1321683666425
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.MemoryView",1321683668330
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.RegisterView",1321683668367
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.ModuleView",1321683668396
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321683668608
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1321683670407
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1321683670416
